FCLTY_NM,CTGRY_ONE_NM,CTGRY_TWO_NM,CTGRY_THREE_NM,CTPRVN_NM,SIGNGU_NM,EMD_NM,LI_NM,LNBR_NO,ROAD_NM,BULD_NO,LC_LA,LC_LO,ZIP_NO,RDNMADR_NM,LNM_ADDR,TITLE_NM,PBLPRFR_KND_NM,PBLPRFR_BEGIN_DE,PBLPRFR_END_DE,AGE_VALUE,PBLPRFR_TIME_DC,REST_TIME,CST_CN,LAST_UPDT_DE
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,어쩌다 보니,연극,20180927,20180930,만 12세이상,80분,,,20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,엄마의 봄,어린이/가족,20190508,20190514,전체관람가,70분,,,20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,오피스라이프,연극,20150818,20150823,만 8세이상,80분,,"진종민, 박례영, 황윤희, 이가을",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,오피스라이프,연극,20160819,20160904,만 9세이상,80분,,"이준규, 김태완, 문태수, 황윤희, 채수연",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,오피스라이프,연극,20160329,20160403,만 8세이상,80분,,"신주호, 황윤희",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,욕,연극,20150303,20150308,만 15세이상,,,,20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,이등병의 엄마,연극,20170519,20170528,만 7세이상,100분,,"맹봉학, 최지환",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,이방인,연극,20151103,20151115,만 15세이상,140분,,"이기용, 이자겸, 김로완",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,인간동화,연극,20181226,20190106,만 14세이상,90분,,"이다일, 김별, 전호현, 이정귀, 이세연, 조유라, 윤유정, 한승현, 박진영, 이재웅",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,자이니치,연극,20150708,20150712,만 12세이상,90분,,"신현종, 이황의, 공재민, 윤상호, 정성호",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,전기수,연극,20181204,20181216,만 12세이상,80분,,"동하, 강왕수, 이성경, 이수진, 김성민, 이훈선, 한지혜, 전시몬, 민소정",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,제17회 오프대학로페스티벌 - 기억 속의 기억,연극,20181023,20181028,만 15세이상,60분,,,20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,제17회 오프대학로페스티벌 - 도넛,연극,20181017,20181021,전체관람가,70분,,"진영진, 윤정욱",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,제17회 오프대학로페스티벌 - 동물 공화국,연극,20181009,20181014,전체관람가,100분,,"유은재, 이혜진",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,제17회 오프대학로페스티벌 - 이상한 동거,연극,20181003,20181007,전체관람가,100분,,,20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,좀비가 된 사람들,연극,20150324,20150329,만 7세이상,70분,,"손현규, 박훈정, 양혜림, 이현주",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,죄와 벌 in 서울,연극,20190801,20190811,만 10세이상,90분,,김준서,20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,진지한 농담,연극,20150310,20150322,만 15세이상,80분,,"최희정, 김기주",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,집을 떠나며,연극,20160716,20160724,만 19세이상,80분,,"장용철, 원완규, 김윤태, 정성호, 김지은, 원종철, 김진영",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,짧은 연극전 2,연극,20170824,20170827,만 13세이상,80분,,신진호,20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,짧은 연극전 3,연극,20181220,20181223,만 8세이상,100분,,"권겸민, 정미리, 안진기, 조승민, 유시우, 이성민, 김정국",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,청산리에서 광화문까지,연극,20190718,20190728,만 17세이상,90분,,"김장동, 전민영, 이준, 현승철, 박지연, 박준상",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,충분히 애도되지 못한 슬픔,연극,20170921,20171001,만 12세이상,100분,,"이태형, 김장동, 송명기, 이훈희, 김동훈, 이정진, 양말복, 고민지",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,코뿔소,연극,20170505,20170507,만 15세이상,70분,,"김별, 전호현, 배나경, 이세연, 윤유정, 이규성, 안승주, 이정귀, 금보연, 한승현",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,타오르는 어둠 속에서,연극,20160204,20160214,만 12세이상,100분,,김도훈,20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,포켓몬 고 청춘 고,연극,20160806,20160815,전체관람가,80분,,"김기훈, 박성진, 박현수, 최우준, 방훈, 김민규",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,하녀들,연극,20150721,20150726,만 12세이상,90분,,"윤미영, 이샘, 김윤희",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,하멜린,연극,20150909,20150920,만 15세이상,90분,,"박찬국, 김재구, 손인수, 김장동, 이지연, 진영선, 류성철",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,한여름 밤의 로미오와 줄리엣,연극,20151117,20151122,만 12세이상,90분,,"김태성, 이경준, 한형민, 박정호, 조수아, 나수아, 주세종",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,햄릿 스캔들,연극,20180710,20180715,만 12세이상,90분,,"박하우, 안성찬, 양근아, 이은샘, 서동석, 조주경, 김장동, 김승회, 박상훈, 김나무, 민경미",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,허풍쟁이,연극,20151229,20160103,만 5세이상,90분,,,20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,화학작용2 오르다편,연극,20160318,20160320,전체관람가,120분,10분,"서지우, 장우성",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,화학작용2 오르다편 1주차,연극,20160217,20160220,전체관람가,110분,10분,,20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,화학작용2 오르다편 2주차,연극,20160223,20160226,만 15세이상,165분,5분,"권겸민, 손흥민, 신시윤, 김현정",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,화학작용2 오르다편 3주차,연극,20160228,20160303,만 15세이상,110분,,"홍성락, 서지원, 이재근, 김상우, 황현욱, 우유선, 이지혜, 심완준, 최순진, 안소영",20221130
예술공간 오르다 (구.우석레퍼토리극장),전시/공연,영화/연극/공연,독립극장,서울특별시,종로구,동숭동,,192-8,이화장길,86-11,37.57922623,127.0051573,03088,서울특별시 종로구 이화장길 86-11,서울특별시 종로구 동숭동 192-8,화학작용2 오르다편 4주차,연극,20160305,20160309,만 15세이상,95분,,"김태훈, 황재희, 최진혁, 전규일, 이현직, 이경선, 부진서, 방원식",20221130
